,timestamp,usage,max_usage,day,time,year,month,week,weekday,hour
0,2020-10-31 00:15:00,1.81,7.24,2020-10-31,00:15:00,2020,10,5,토요일,00
1,2020-10-31 00:30:00,1.87,7.48,2020-10-31,00:30:00,2020,10,5,토요일,00
2,2020-10-31 00:45:00,1.87,7.48,2020-10-31,00:45:00,2020,10,5,토요일,00
3,2020-10-31 01:00:00,1.82,7.28,2020-10-31,01:00:00,2020,10,5,토요일,01
4,2020-10-31 01:15:00,1.81,7.24,2020-10-31,01:15:00,2020,10,5,토요일,01
5,2020-10-31 01:30:00,1.85,7.4,2020-10-31,01:30:00,2020,10,5,토요일,01
6,2020-10-31 01:45:00,1.8,7.2,2020-10-31,01:45:00,2020,10,5,토요일,01
7,2020-10-31 02:00:00,1.8,7.2,2020-10-31,02:00:00,2020,10,5,토요일,02
8,2020-10-31 02:15:00,1.91,7.64,2020-10-31,02:15:00,2020,10,5,토요일,02
9,2020-10-31 02:30:00,1.79,7.16,2020-10-31,02:30:00,2020,10,5,토요일,02
10,2020-10-31 02:45:00,1.84,7.36,2020-10-31,02:45:00,2020,10,5,토요일,02
11,2020-10-31 03:00:00,1.78,7.12,2020-10-31,03:00:00,2020,10,5,토요일,03
12,2020-10-31 03:15:00,1.81,7.24,2020-10-31,03:15:00,2020,10,5,토요일,03
13,2020-10-31 03:30:00,1.76,7.04,2020-10-31,03:30:00,2020,10,5,토요일,03
14,2020-10-31 03:45:00,2.16,8.64,2020-10-31,03:45:00,2020,10,5,토요일,03
15,2020-10-31 04:00:00,2.1,8.4,2020-10-31,04:00:00,2020,10,5,토요일,04
16,2020-10-31 04:15:00,2.0,8.0,2020-10-31,04:15:00,2020,10,5,토요일,04
17,2020-10-31 04:30:00,1.85,7.4,2020-10-31,04:30:00,2020,10,5,토요일,04
18,2020-10-31 04:45:00,1.81,7.24,2020-10-31,04:45:00,2020,10,5,토요일,04
19,2020-10-31 05:00:00,1.87,7.48,2020-10-31,05:00:00,2020,10,5,토요일,05
20,2020-10-31 05:15:00,1.91,7.64,2020-10-31,05:15:00,2020,10,5,토요일,05
21,2020-10-31 05:30:00,1.81,7.24,2020-10-31,05:30:00,2020,10,5,토요일,05
22,2020-10-31 05:45:00,1.8,7.2,2020-10-31,05:45:00,2020,10,5,토요일,05
23,2020-10-31 06:00:00,1.85,7.4,2020-10-31,06:00:00,2020,10,5,토요일,06
24,2020-10-31 06:15:00,1.93,7.72,2020-10-31,06:15:00,2020,10,5,토요일,06
25,2020-10-31 06:30:00,1.8,7.2,2020-10-31,06:30:00,2020,10,5,토요일,06
26,2020-10-31 06:45:00,1.78,7.12,2020-10-31,06:45:00,2020,10,5,토요일,06
27,2020-10-31 07:00:00,1.85,7.4,2020-10-31,07:00:00,2020,10,5,토요일,07
28,2020-10-31 07:15:00,1.82,7.28,2020-10-31,07:15:00,2020,10,5,토요일,07
29,2020-10-31 07:30:00,1.33,5.32,2020-10-31,07:30:00,2020,10,5,토요일,07
30,2020-10-31 07:45:00,1.78,7.12,2020-10-31,07:45:00,2020,10,5,토요일,07
31,2020-10-31 08:00:00,0.28,1.12,2020-10-31,08:00:00,2020,10,5,토요일,08
32,2020-10-31 08:15:00,0.4,1.6,2020-10-31,08:15:00,2020,10,5,토요일,08
33,2020-10-31 08:30:00,2.3,9.2,2020-10-31,08:30:00,2020,10,5,토요일,08
34,2020-10-31 08:45:00,4.21,16.84,2020-10-31,08:45:00,2020,10,5,토요일,08
35,2020-10-31 09:00:00,1.43,5.72,2020-10-31,09:00:00,2020,10,5,토요일,09
36,2020-10-31 09:15:00,1.34,5.36,2020-10-31,09:15:00,2020,10,5,토요일,09
37,2020-10-31 09:30:00,2.9,11.6,2020-10-31,09:30:00,2020,10,5,토요일,09
38,2020-10-31 09:45:00,7.19,28.76,2020-10-31,09:45:00,2020,10,5,토요일,09
39,2020-10-31 10:00:00,9.06,36.24,2020-10-31,10:00:00,2020,10,5,토요일,10
40,2020-10-31 10:15:00,0.84,3.36,2020-10-31,10:15:00,2020,10,5,토요일,10
41,2020-10-31 10:30:00,0.0,0.0,2020-10-31,10:30:00,2020,10,5,토요일,10
42,2020-10-31 10:45:00,0.0,0.0,2020-10-31,10:45:00,2020,10,5,토요일,10
43,2020-10-31 11:00:00,0.0,0.0,2020-10-31,11:00:00,2020,10,5,토요일,11
44,2020-10-31 11:15:00,0.0,0.0,2020-10-31,11:15:00,2020,10,5,토요일,11
45,2020-10-31 11:30:00,0.0,0.0,2020-10-31,11:30:00,2020,10,5,토요일,11
46,2020-10-31 11:45:00,0.0,0.0,2020-10-31,11:45:00,2020,10,5,토요일,11
47,2020-10-31 12:00:00,0.0,0.0,2020-10-31,12:00:00,2020,10,5,토요일,12
48,2020-10-31 12:15:00,0.0,0.0,2020-10-31,12:15:00,2020,10,5,토요일,12
49,2020-10-31 12:30:00,0.0,0.0,2020-10-31,12:30:00,2020,10,5,토요일,12
50,2020-10-31 12:45:00,0.0,0.0,2020-10-31,12:45:00,2020,10,5,토요일,12
51,2020-10-31 13:00:00,0.0,0.0,2020-10-31,13:00:00,2020,10,5,토요일,13
52,2020-10-31 13:15:00,0.0,0.0,2020-10-31,13:15:00,2020,10,5,토요일,13
53,2020-10-31 13:30:00,0.0,0.0,2020-10-31,13:30:00,2020,10,5,토요일,13
54,2020-10-31 13:45:00,0.02,0.08,2020-10-31,13:45:00,2020,10,5,토요일,13
55,2020-10-31 14:00:00,0.0,0.0,2020-10-31,14:00:00,2020,10,5,토요일,14
56,2020-10-31 14:15:00,0.0,0.0,2020-10-31,14:15:00,2020,10,5,토요일,14
57,2020-10-31 14:30:00,0.0,0.0,2020-10-31,14:30:00,2020,10,5,토요일,14
58,2020-10-31 14:45:00,0.0,0.0,2020-10-31,14:45:00,2020,10,5,토요일,14
59,2020-10-31 15:00:00,0.01,0.04,2020-10-31,15:00:00,2020,10,5,토요일,15
60,2020-10-31 15:15:00,0.0,0.0,2020-10-31,15:15:00,2020,10,5,토요일,15
61,2020-10-31 15:30:00,0.29,1.16,2020-10-31,15:30:00,2020,10,5,토요일,15
62,2020-10-31 15:45:00,2.28,9.12,2020-10-31,15:45:00,2020,10,5,토요일,15
63,2020-10-31 16:00:00,2.62,10.48,2020-10-31,16:00:00,2020,10,5,토요일,16
64,2020-10-31 16:15:00,1.1,4.4,2020-10-31,16:15:00,2020,10,5,토요일,16
65,2020-10-31 16:30:00,2.7,10.8,2020-10-31,16:30:00,2020,10,5,토요일,16
66,2020-10-31 16:45:00,6.4,25.6,2020-10-31,16:45:00,2020,10,5,토요일,16
67,2020-10-31 17:00:00,7.2,28.8,2020-10-31,17:00:00,2020,10,5,토요일,17
68,2020-10-31 17:15:00,7.12,28.48,2020-10-31,17:15:00,2020,10,5,토요일,17
69,2020-10-31 17:30:00,6.54,26.16,2020-10-31,17:30:00,2020,10,5,토요일,17
70,2020-10-31 17:45:00,2.04,8.16,2020-10-31,17:45:00,2020,10,5,토요일,17
71,2020-10-31 18:00:00,1.94,7.76,2020-10-31,18:00:00,2020,10,5,토요일,18
72,2020-10-31 18:15:00,1.85,7.4,2020-10-31,18:15:00,2020,10,5,토요일,18
73,2020-10-31 18:30:00,1.85,7.4,2020-10-31,18:30:00,2020,10,5,토요일,18
74,2020-10-31 18:45:00,1.87,7.48,2020-10-31,18:45:00,2020,10,5,토요일,18
75,2020-10-31 19:00:00,1.92,7.68,2020-10-31,19:00:00,2020,10,5,토요일,19
76,2020-10-31 19:15:00,1.85,7.4,2020-10-31,19:15:00,2020,10,5,토요일,19
77,2020-10-31 19:30:00,1.93,7.72,2020-10-31,19:30:00,2020,10,5,토요일,19
78,2020-10-31 19:45:00,1.94,7.76,2020-10-31,19:45:00,2020,10,5,토요일,19
79,2020-10-31 20:00:00,2.04,8.16,2020-10-31,20:00:00,2020,10,5,토요일,20
80,2020-10-31 20:15:00,1.99,7.96,2020-10-31,20:15:00,2020,10,5,토요일,20
81,2020-10-31 20:30:00,1.93,7.72,2020-10-31,20:30:00,2020,10,5,토요일,20
82,2020-10-31 20:45:00,1.96,7.84,2020-10-31,20:45:00,2020,10,5,토요일,20
83,2020-10-31 21:00:00,2.06,8.24,2020-10-31,21:00:00,2020,10,5,토요일,21
84,2020-10-31 21:15:00,1.99,7.96,2020-10-31,21:15:00,2020,10,5,토요일,21
85,2020-10-31 21:30:00,1.99,7.96,2020-10-31,21:30:00,2020,10,5,토요일,21
86,2020-10-31 21:45:00,1.97,7.88,2020-10-31,21:45:00,2020,10,5,토요일,21
87,2020-10-31 22:00:00,2.08,8.32,2020-10-31,22:00:00,2020,10,5,토요일,22
88,2020-10-31 22:15:00,1.93,7.72,2020-10-31,22:15:00,2020,10,5,토요일,22
89,2020-10-31 22:30:00,1.96,7.84,2020-10-31,22:30:00,2020,10,5,토요일,22
90,2020-10-31 22:45:00,1.98,7.92,2020-10-31,22:45:00,2020,10,5,토요일,22
91,2020-10-31 23:00:00,2.06,8.24,2020-10-31,23:00:00,2020,10,5,토요일,23
92,2020-10-31 23:15:00,2.04,8.16,2020-10-31,23:15:00,2020,10,5,토요일,23
93,2020-10-31 23:30:00,1.94,7.76,2020-10-31,23:30:00,2020,10,5,토요일,23
94,2020-10-31 23:45:00,1.96,7.84,2020-10-31,23:45:00,2020,10,5,토요일,23
95,2020-11-01 00:00:00,1.98,7.92,2020-11-01,00:00:00,2020,11,6,일요일,00
96,2020-10-30 00:15:00,1.78,7.12,2020-10-30,00:15:00,2020,10,4,금요일,00
97,2020-10-30 00:30:00,1.8,7.2,2020-10-30,00:30:00,2020,10,4,금요일,00
98,2020-10-30 00:45:00,1.85,7.4,2020-10-30,00:45:00,2020,10,4,금요일,00
99,2020-10-30 01:00:00,1.82,7.28,2020-10-30,01:00:00,2020,10,4,금요일,01
100,2020-10-30 01:15:00,1.76,7.04,2020-10-30,01:15:00,2020,10,4,금요일,01
101,2020-10-30 01:30:00,1.79,7.16,2020-10-30,01:30:00,2020,10,4,금요일,01
102,2020-10-30 01:45:00,1.88,7.52,2020-10-30,01:45:00,2020,10,4,금요일,01
103,2020-10-30 02:00:00,1.85,7.4,2020-10-30,02:00:00,2020,10,4,금요일,02
104,2020-10-30 02:15:00,1.81,7.24,2020-10-30,02:15:00,2020,10,4,금요일,02
105,2020-10-30 02:30:00,1.78,7.12,2020-10-30,02:30:00,2020,10,4,금요일,02
106,2020-10-30 02:45:00,1.79,7.16,2020-10-30,02:45:00,2020,10,4,금요일,02
107,2020-10-30 03:00:00,1.94,7.76,2020-10-30,03:00:00,2020,10,4,금요일,03
108,2020-10-30 03:15:00,1.76,7.04,2020-10-30,03:15:00,2020,10,4,금요일,03
109,2020-10-30 03:30:00,1.78,7.12,2020-10-30,03:30:00,2020,10,4,금요일,03
110,2020-10-30 03:45:00,1.79,7.16,2020-10-30,03:45:00,2020,10,4,금요일,03
111,2020-10-30 04:00:00,1.88,7.52,2020-10-30,04:00:00,2020,10,4,금요일,04
112,2020-10-30 04:15:00,1.81,7.24,2020-10-30,04:15:00,2020,10,4,금요일,04
113,2020-10-30 04:30:00,1.81,7.24,2020-10-30,04:30:00,2020,10,4,금요일,04
114,2020-10-30 04:45:00,1.8,7.2,2020-10-30,04:45:00,2020,10,4,금요일,04
115,2020-10-30 05:00:00,1.85,7.4,2020-10-30,05:00:00,2020,10,4,금요일,05
116,2020-10-30 05:15:00,1.84,7.36,2020-10-30,05:15:00,2020,10,4,금요일,05
117,2020-10-30 05:30:00,1.9,7.6,2020-10-30,05:30:00,2020,10,4,금요일,05
118,2020-10-30 05:45:00,1.78,7.12,2020-10-30,05:45:00,2020,10,4,금요일,05
119,2020-10-30 06:00:00,1.84,7.36,2020-10-30,06:00:00,2020,10,4,금요일,06
120,2020-10-30 06:15:00,1.87,7.48,2020-10-30,06:15:00,2020,10,4,금요일,06
121,2020-10-30 06:30:00,1.92,7.68,2020-10-30,06:30:00,2020,10,4,금요일,06
122,2020-10-30 06:45:00,2.5,10.0,2020-10-30,06:45:00,2020,10,4,금요일,06
123,2020-10-30 07:00:00,2.96,11.84,2020-10-30,07:00:00,2020,10,4,금요일,07
124,2020-10-30 07:15:00,2.92,11.68,2020-10-30,07:15:00,2020,10,4,금요일,07
125,2020-10-30 07:30:00,2.12,8.48,2020-10-30,07:30:00,2020,10,4,금요일,07
126,2020-10-30 07:45:00,1.21,4.84,2020-10-30,07:45:00,2020,10,4,금요일,07
127,2020-10-30 08:00:00,0.0,0.0,2020-10-30,08:00:00,2020,10,4,금요일,08
128,2020-10-30 08:15:00,0.0,0.0,2020-10-30,08:15:00,2020,10,4,금요일,08
129,2020-10-30 08:30:00,0.0,0.0,2020-10-30,08:30:00,2020,10,4,금요일,08
130,2020-10-30 08:45:00,0.05,0.2,2020-10-30,08:45:00,2020,10,4,금요일,08
131,2020-10-30 09:00:00,0.0,0.0,2020-10-30,09:00:00,2020,10,4,금요일,09
132,2020-10-30 09:15:00,0.0,0.0,2020-10-30,09:15:00,2020,10,4,금요일,09
133,2020-10-30 09:30:00,0.0,0.0,2020-10-30,09:30:00,2020,10,4,금요일,09
134,2020-10-30 09:45:00,0.0,0.0,2020-10-30,09:45:00,2020,10,4,금요일,09
135,2020-10-30 10:00:00,0.0,0.0,2020-10-30,10:00:00,2020,10,4,금요일,10
136,2020-10-30 10:15:00,0.0,0.0,2020-10-30,10:15:00,2020,10,4,금요일,10
137,2020-10-30 10:30:00,0.0,0.0,2020-10-30,10:30:00,2020,10,4,금요일,10
138,2020-10-30 10:45:00,0.0,0.0,2020-10-30,10:45:00,2020,10,4,금요일,10
139,2020-10-30 11:00:00,0.0,0.0,2020-10-30,11:00:00,2020,10,4,금요일,11
140,2020-10-30 11:15:00,0.0,0.0,2020-10-30,11:15:00,2020,10,4,금요일,11
141,2020-10-30 11:30:00,0.0,0.0,2020-10-30,11:30:00,2020,10,4,금요일,11
142,2020-10-30 11:45:00,0.0,0.0,2020-10-30,11:45:00,2020,10,4,금요일,11
143,2020-10-30 12:00:00,0.0,0.0,2020-10-30,12:00:00,2020,10,4,금요일,12
144,2020-10-30 12:15:00,0.0,0.0,2020-10-30,12:15:00,2020,10,4,금요일,12
145,2020-10-30 12:30:00,0.0,0.0,2020-10-30,12:30:00,2020,10,4,금요일,12
146,2020-10-30 12:45:00,0.0,0.0,2020-10-30,12:45:00,2020,10,4,금요일,12
147,2020-10-30 13:00:00,0.0,0.0,2020-10-30,13:00:00,2020,10,4,금요일,13
148,2020-10-30 13:15:00,0.0,0.0,2020-10-30,13:15:00,2020,10,4,금요일,13
149,2020-10-30 13:30:00,0.0,0.0,2020-10-30,13:30:00,2020,10,4,금요일,13
150,2020-10-30 13:45:00,0.0,0.0,2020-10-30,13:45:00,2020,10,4,금요일,13
151,2020-10-30 14:00:00,0.0,0.0,2020-10-30,14:00:00,2020,10,4,금요일,14
152,2020-10-30 14:15:00,0.0,0.0,2020-10-30,14:15:00,2020,10,4,금요일,14
153,2020-10-30 14:30:00,0.0,0.0,2020-10-30,14:30:00,2020,10,4,금요일,14
154,2020-10-30 14:45:00,0.0,0.0,2020-10-30,14:45:00,2020,10,4,금요일,14
155,2020-10-30 15:00:00,0.0,0.0,2020-10-30,15:00:00,2020,10,4,금요일,15
156,2020-10-30 15:15:00,0.0,0.0,2020-10-30,15:15:00,2020,10,4,금요일,15
157,2020-10-30 15:30:00,0.0,0.0,2020-10-30,15:30:00,2020,10,4,금요일,15
158,2020-10-30 15:45:00,0.0,0.0,2020-10-30,15:45:00,2020,10,4,금요일,15
159,2020-10-30 16:00:00,0.0,0.0,2020-10-30,16:00:00,2020,10,4,금요일,16
160,2020-10-30 16:15:00,0.0,0.0,2020-10-30,16:15:00,2020,10,4,금요일,16
161,2020-10-30 16:30:00,0.8,3.2,2020-10-30,16:30:00,2020,10,4,금요일,16
162,2020-10-30 16:45:00,3.62,14.48,2020-10-30,16:45:00,2020,10,4,금요일,16
163,2020-10-30 17:00:00,6.16,24.64,2020-10-30,17:00:00,2020,10,4,금요일,17
164,2020-10-30 17:15:00,7.01,28.04,2020-10-30,17:15:00,2020,10,4,금요일,17
165,2020-10-30 17:30:00,7.6,30.4,2020-10-30,17:30:00,2020,10,4,금요일,17
166,2020-10-30 17:45:00,2.75,11.0,2020-10-30,17:45:00,2020,10,4,금요일,17
167,2020-10-30 18:00:00,2.24,8.96,2020-10-30,18:00:00,2020,10,4,금요일,18
168,2020-10-30 18:15:00,2.2,8.8,2020-10-30,18:15:00,2020,10,4,금요일,18
169,2020-10-30 18:30:00,2.17,8.68,2020-10-30,18:30:00,2020,10,4,금요일,18
170,2020-10-30 18:45:00,2.06,8.24,2020-10-30,18:45:00,2020,10,4,금요일,18
171,2020-10-30 19:00:00,2.1,8.4,2020-10-30,19:00:00,2020,10,4,금요일,19
172,2020-10-30 19:15:00,2.09,8.36,2020-10-30,19:15:00,2020,10,4,금요일,19
173,2020-10-30 19:30:00,2.36,9.44,2020-10-30,19:30:00,2020,10,4,금요일,19
174,2020-10-30 19:45:00,2.24,8.96,2020-10-30,19:45:00,2020,10,4,금요일,19
175,2020-10-30 20:00:00,2.18,8.72,2020-10-30,20:00:00,2020,10,4,금요일,20
176,2020-10-30 20:15:00,2.17,8.68,2020-10-30,20:15:00,2020,10,4,금요일,20
177,2020-10-30 20:30:00,2.32,9.28,2020-10-30,20:30:00,2020,10,4,금요일,20
178,2020-10-30 20:45:00,2.0,8.0,2020-10-30,20:45:00,2020,10,4,금요일,20
179,2020-10-30 21:00:00,1.99,7.96,2020-10-30,21:00:00,2020,10,4,금요일,21
180,2020-10-30 21:15:00,1.94,7.76,2020-10-30,21:15:00,2020,10,4,금요일,21
181,2020-10-30 21:30:00,2.06,8.24,2020-10-30,21:30:00,2020,10,4,금요일,21
182,2020-10-30 21:45:00,2.0,8.0,2020-10-30,21:45:00,2020,10,4,금요일,21
183,2020-10-30 22:00:00,1.99,7.96,2020-10-30,22:00:00,2020,10,4,금요일,22
184,2020-10-30 22:15:00,1.97,7.88,2020-10-30,22:15:00,2020,10,4,금요일,22
185,2020-10-30 22:30:00,2.03,8.12,2020-10-30,22:30:00,2020,10,4,금요일,22
186,2020-10-30 22:45:00,2.02,8.08,2020-10-30,22:45:00,2020,10,4,금요일,22
187,2020-10-30 23:00:00,1.94,7.76,2020-10-30,23:00:00,2020,10,4,금요일,23
188,2020-10-30 23:15:00,1.98,7.92,2020-10-30,23:15:00,2020,10,4,금요일,23
189,2020-10-30 23:30:00,2.05,8.2,2020-10-30,23:30:00,2020,10,4,금요일,23
190,2020-10-30 23:45:00,2.08,8.32,2020-10-30,23:45:00,2020,10,4,금요일,23
191,2020-10-31 00:00:00,1.88,7.52,2020-10-31,00:00:00,2020,10,5,토요일,00
192,2020-10-29 00:15:00,1.94,7.76,2020-10-29,00:15:00,2020,10,3,목요일,00
193,2020-10-29 00:30:00,1.84,7.36,2020-10-29,00:30:00,2020,10,3,목요일,00
194,2020-10-29 00:45:00,1.79,7.16,2020-10-29,00:45:00,2020,10,3,목요일,00
195,2020-10-29 01:00:00,1.85,7.4,2020-10-29,01:00:00,2020,10,3,목요일,01
196,2020-10-29 01:15:00,1.98,7.92,2020-10-29,01:15:00,2020,10,3,목요일,01
197,2020-10-29 01:30:00,1.84,7.36,2020-10-29,01:30:00,2020,10,3,목요일,01
198,2020-10-29 01:45:00,1.82,7.28,2020-10-29,01:45:00,2020,10,3,목요일,01
199,2020-10-29 02:00:00,1.82,7.28,2020-10-29,02:00:00,2020,10,3,목요일,02
200,2020-10-29 02:15:00,1.93,7.72,2020-10-29,02:15:00,2020,10,3,목요일,02
201,2020-10-29 02:30:00,1.91,7.64,2020-10-29,02:30:00,2020,10,3,목요일,02
202,2020-10-29 02:45:00,1.84,7.36,2020-10-29,02:45:00,2020,10,3,목요일,02
203,2020-10-29 03:00:00,1.8,7.2,2020-10-29,03:00:00,2020,10,3,목요일,03
204,2020-10-29 03:15:00,1.91,7.64,2020-10-29,03:15:00,2020,10,3,목요일,03
205,2020-10-29 03:30:00,1.92,7.68,2020-10-29,03:30:00,2020,10,3,목요일,03
206,2020-10-29 03:45:00,1.91,7.64,2020-10-29,03:45:00,2020,10,3,목요일,03
207,2020-10-29 04:00:00,1.81,7.24,2020-10-29,04:00:00,2020,10,3,목요일,04
208,2020-10-29 04:15:00,1.88,7.52,2020-10-29,04:15:00,2020,10,3,목요일,04
209,2020-10-29 04:30:00,1.96,7.84,2020-10-29,04:30:00,2020,10,3,목요일,04
210,2020-10-29 04:45:00,1.86,7.44,2020-10-29,04:45:00,2020,10,3,목요일,04
211,2020-10-29 05:00:00,1.87,7.48,2020-10-29,05:00:00,2020,10,3,목요일,05
212,2020-10-29 05:15:00,1.85,7.4,2020-10-29,05:15:00,2020,10,3,목요일,05
213,2020-10-29 05:30:00,1.91,7.64,2020-10-29,05:30:00,2020,10,3,목요일,05
214,2020-10-29 05:45:00,1.87,7.48,2020-10-29,05:45:00,2020,10,3,목요일,05
215,2020-10-29 06:00:00,1.82,7.28,2020-10-29,06:00:00,2020,10,3,목요일,06
216,2020-10-29 06:15:00,1.87,7.48,2020-10-29,06:15:00,2020,10,3,목요일,06
217,2020-10-29 06:30:00,2.14,8.56,2020-10-29,06:30:00,2020,10,3,목요일,06
218,2020-10-29 06:45:00,2.2,8.8,2020-10-29,06:45:00,2020,10,3,목요일,06
219,2020-10-29 07:00:00,2.63,10.52,2020-10-29,07:00:00,2020,10,3,목요일,07
220,2020-10-29 07:15:00,2.32,9.28,2020-10-29,07:15:00,2020,10,3,목요일,07
221,2020-10-29 07:30:00,1.91,7.64,2020-10-29,07:30:00,2020,10,3,목요일,07
222,2020-10-29 07:45:00,1.06,4.24,2020-10-29,07:45:00,2020,10,3,목요일,07
223,2020-10-29 08:00:00,0.97,3.88,2020-10-29,08:00:00,2020,10,3,목요일,08
224,2020-10-29 08:15:00,0.46,1.84,2020-10-29,08:15:00,2020,10,3,목요일,08
225,2020-10-29 08:30:00,0.01,0.04,2020-10-29,08:30:00,2020,10,3,목요일,08
226,2020-10-29 08:45:00,0.01,0.04,2020-10-29,08:45:00,2020,10,3,목요일,08
227,2020-10-29 09:00:00,0.0,0.0,2020-10-29,09:00:00,2020,10,3,목요일,09
228,2020-10-29 09:15:00,0.0,0.0,2020-10-29,09:15:00,2020,10,3,목요일,09
229,2020-10-29 09:30:00,0.0,0.0,2020-10-29,09:30:00,2020,10,3,목요일,09
230,2020-10-29 09:45:00,0.0,0.0,2020-10-29,09:45:00,2020,10,3,목요일,09
231,2020-10-29 10:00:00,0.0,0.0,2020-10-29,10:00:00,2020,10,3,목요일,10
232,2020-10-29 10:15:00,0.0,0.0,2020-10-29,10:15:00,2020,10,3,목요일,10
233,2020-10-29 10:30:00,0.0,0.0,2020-10-29,10:30:00,2020,10,3,목요일,10
234,2020-10-29 10:45:00,0.0,0.0,2020-10-29,10:45:00,2020,10,3,목요일,10
235,2020-10-29 11:00:00,0.0,0.0,2020-10-29,11:00:00,2020,10,3,목요일,11
236,2020-10-29 11:15:00,0.0,0.0,2020-10-29,11:15:00,2020,10,3,목요일,11
237,2020-10-29 11:30:00,0.0,0.0,2020-10-29,11:30:00,2020,10,3,목요일,11
238,2020-10-29 11:45:00,0.0,0.0,2020-10-29,11:45:00,2020,10,3,목요일,11
239,2020-10-29 12:00:00,0.0,0.0,2020-10-29,12:00:00,2020,10,3,목요일,12
240,2020-10-29 12:15:00,0.0,0.0,2020-10-29,12:15:00,2020,10,3,목요일,12
241,2020-10-29 12:30:00,0.0,0.0,2020-10-29,12:30:00,2020,10,3,목요일,12
242,2020-10-29 12:45:00,0.0,0.0,2020-10-29,12:45:00,2020,10,3,목요일,12
243,2020-10-29 13:00:00,0.0,0.0,2020-10-29,13:00:00,2020,10,3,목요일,13
244,2020-10-29 13:15:00,0.0,0.0,2020-10-29,13:15:00,2020,10,3,목요일,13
245,2020-10-29 13:30:00,0.02,0.08,2020-10-29,13:30:00,2020,10,3,목요일,13
246,2020-10-29 13:45:00,0.07,0.28,2020-10-29,13:45:00,2020,10,3,목요일,13
247,2020-10-29 14:00:00,0.0,0.0,2020-10-29,14:00:00,2020,10,3,목요일,14
248,2020-10-29 14:15:00,0.02,0.08,2020-10-29,14:15:00,2020,10,3,목요일,14
249,2020-10-29 14:30:00,0.0,0.0,2020-10-29,14:30:00,2020,10,3,목요일,14
250,2020-10-29 14:45:00,0.0,0.0,2020-10-29,14:45:00,2020,10,3,목요일,14
251,2020-10-29 15:00:00,0.23,0.92,2020-10-29,15:00:00,2020,10,3,목요일,15
252,2020-10-29 15:15:00,0.68,2.72,2020-10-29,15:15:00,2020,10,3,목요일,15
253,2020-10-29 15:30:00,0.6,2.4,2020-10-29,15:30:00,2020,10,3,목요일,15
254,2020-10-29 15:45:00,1.45,5.8,2020-10-29,15:45:00,2020,10,3,목요일,15
255,2020-10-29 16:00:00,1.9,7.6,2020-10-29,16:00:00,2020,10,3,목요일,16
256,2020-10-29 16:15:00,0.0,0.0,2020-10-29,16:15:00,2020,10,3,목요일,16
257,2020-10-29 16:30:00,0.0,0.0,2020-10-29,16:30:00,2020,10,3,목요일,16
258,2020-10-29 16:45:00,0.0,0.0,2020-10-29,16:45:00,2020,10,3,목요일,16
259,2020-10-29 17:00:00,2.29,9.16,2020-10-29,17:00:00,2020,10,3,목요일,17
260,2020-10-29 17:15:00,6.47,25.88,2020-10-29,17:15:00,2020,10,3,목요일,17
261,2020-10-29 17:30:00,7.69,30.76,2020-10-29,17:30:00,2020,10,3,목요일,17
262,2020-10-29 17:45:00,2.93,11.72,2020-10-29,17:45:00,2020,10,3,목요일,17
263,2020-10-29 18:00:00,2.58,10.32,2020-10-29,18:00:00,2020,10,3,목요일,18
264,2020-10-29 18:15:00,1.86,7.44,2020-10-29,18:15:00,2020,10,3,목요일,18
265,2020-10-29 18:30:00,1.9,7.6,2020-10-29,18:30:00,2020,10,3,목요일,18
266,2020-10-29 18:45:00,1.87,7.48,2020-10-29,18:45:00,2020,10,3,목요일,18
267,2020-10-29 19:00:00,1.78,7.12,2020-10-29,19:00:00,2020,10,3,목요일,19
268,2020-10-29 19:15:00,1.91,7.64,2020-10-29,19:15:00,2020,10,3,목요일,19
269,2020-10-29 19:30:00,1.91,7.64,2020-10-29,19:30:00,2020,10,3,목요일,19
270,2020-10-29 19:45:00,2.05,8.2,2020-10-29,19:45:00,2020,10,3,목요일,19
271,2020-10-29 20:00:00,1.9,7.6,2020-10-29,20:00:00,2020,10,3,목요일,20
272,2020-10-29 20:15:00,1.91,7.64,2020-10-29,20:15:00,2020,10,3,목요일,20
273,2020-10-29 20:30:00,1.96,7.84,2020-10-29,20:30:00,2020,10,3,목요일,20
274,2020-10-29 20:45:00,1.99,7.96,2020-10-29,20:45:00,2020,10,3,목요일,20
275,2020-10-29 21:00:00,1.97,7.88,2020-10-29,21:00:00,2020,10,3,목요일,21
276,2020-10-29 21:15:00,1.87,7.48,2020-10-29,21:15:00,2020,10,3,목요일,21
277,2020-10-29 21:30:00,1.99,7.96,2020-10-29,21:30:00,2020,10,3,목요일,21
278,2020-10-29 21:45:00,2.05,8.2,2020-10-29,21:45:00,2020,10,3,목요일,21
279,2020-10-29 22:00:00,1.97,7.88,2020-10-29,22:00:00,2020,10,3,목요일,22
280,2020-10-29 22:15:00,1.9,7.6,2020-10-29,22:15:00,2020,10,3,목요일,22
281,2020-10-29 22:30:00,1.9,7.6,2020-10-29,22:30:00,2020,10,3,목요일,22
282,2020-10-29 22:45:00,2.15,8.6,2020-10-29,22:45:00,2020,10,3,목요일,22
283,2020-10-29 23:00:00,1.94,7.76,2020-10-29,23:00:00,2020,10,3,목요일,23
284,2020-10-29 23:15:00,1.97,7.88,2020-10-29,23:15:00,2020,10,3,목요일,23
